word freq sentiment
aware 290 1
became 747 1
beforehand 33 1
came 1717 1
case 1349 1
competent 117 1
contained 96 1
context 240 1
deeper 253 1
details 476 1
diary 61 1
documentary 1137 1
emotional 905 1
experience 1378 1
extraordinary 335 1
felt 1272 1
footage 521 1
frank 569 1
ignorance 70 1
impact 457 1
mentioning 70 1
moved 431 1
news 383 1
realize 636 1
review 641 1
sitting 335 1
someone 1637 1
spoil 240 1
stronger 146 1
thousand 135 1
witness 255 1
accurate 365 1
alive 512 1
allow 284 1
angels 158 1
areas 141 1
arguably 110 1
arms 166 1
audrey 38 1
beneath 113 1
boost 43 1
browns 53 1
bulk 63 1
catholic 114 1
centre 63 1
church 309 1
code 174 1
content 372 1
controversial 197 1
cup 138 1
dan 282 1
decided 525 1
demons 221 1
dwell 34 1
engaging 363 1
equal 166 1
eye 792 1
faith 306 1
fictional 177 1
hanks 152 1
harmless 71 1
highlights 152 1
howard 315 1
information 413 1
intellectual 177 1
leaving 490 1
linked 66 1
meets 837 1
model 204 1
naturally 270 1
neither 350 1
nerve 47 1
nor 495 1
nuances 68 1
numbers 346 1
office 570 1
page 359 1
path 212 1
patrick 263 1
peters 129 1
pick 439 1
pieces 425 1
points 690 1
prominent 98 1
raw 246 1
readers 73 1
religion 219 1
returns 392 1
reviewers 225 1
rich 664 1
rome 59 1
sadly 380 1
science 445 1
served 164 1
serves 185 1
sets 860 1
showcase 94 1
spectacular 349 1
square 91 1
stake 38 1
step 352 1
striking 180 1
struck 162 1
subject 832 1
surprises 244 1
temporarily 32 1
temporary 42 1
thick 104 1
tom 791 1
toward 278 1
tried 523 1
vast 130 1
video 1321 1
visit 300 1
visitor 37 1
void 48 1
waiting 502 1
walk 348 1
wealth 117 1
wings 77 1
air 625 1
attempts 434 1
baby 593 1
bridge 149 1
constant 270 1
cop 495 1
cult 412 1
degree 181 1
demonic 43 1
entertain 187 1
everywhere 199 1
fastpaced 84 1
flat 266 1
flight 188 1
god 738 1
helicopter 70 1
hook 95 1
hysterically 34 1
identical 57 1
indication 39 1
jesus 164 1
maintain 114 1
perfectly 978 1
plain 325 1
prayer 30 1
rip 115 1
roof 89 1
runaway 45 1
swinging 50 1
tears 432 1
actresses 360 1
actual 654 1
adventures 252 1
affects 74 1
associate 57 1
autobiography 39 1
beating 117 1
benny 49 1
briefly 135 1
bright 231 1
college 438 1
comedic 370 1
concern 91 1
confuse 33 1
contest 91 1
couple 1569 1
deadpan 54 1
delivery 168 1
disappointment 166 1
disaster 173 1
discussed 63 1
dynamite 33 1
egg 45 1
entering 66 1
environment 240 1
explosion 94 1
fell 308 1
fish 135 1
further 549 1
graduate 53 1
hidden 372 1
household 103 1
included 273 1
intertwined 38 1
introduced 312 1
item 59 1
kim 193 1
leonard 84 1
light 981 1
location 364 1
meg 91 1
mentioned 489 1
morality 147 1
mountain 203 1
oblivious 39 1
old 3948 1
parker 245 1
picks 163 1
play 2476 1
plots 259 1
practical 60 1
prize 101 1
producer 367 1
props 77 1
randall 48 1
returning 155 1
richard 869 1
rundown 28 1
seamlessly 52 1
serious 985 1
solo 122 1
staying 107 1
theory 155 1
totally 1129 1
walls 108 1
wanted 1099 1
water 576 1
whimsical 55 1
winning 341 1
writing 967 1
acts 377 1
atrocious 34 1
avoids 58 1
bum 34 1
call 740 1
casablanca 62 1
chaplins 73 1
chorus 71 1
critical 203 1
cuban 45 1
diana 103 1
falling 363 1
focusing 108 1
frailty 31 1
greek 172 1
green 373 1
homeless 97 1
importance 175 1
julia 228 1
masterpiece 930 1
mexican 153 1
originally 326 1
payoff 40 1
pity 200 1
political 695 1
references 288 1
return 668 1
sides 247 1
smartly 27 1
states 380 1
superbly 212 1
titled 86 1
trap 155 1
valley 116 1
area 342 1
carries 249 1
chaplin 250 1
depicting 107 1
easily 895 1
essence 183 1
fairly 569 1
gritty 284 1
kidman 81 1
nicole 102 1
shout 34 1
weekend 169 1
angles 198 1
annoyance 30 1
attended 62 1
band 543 1
bands 141 1
biggest 398 1
bonus 125 1
bother 168 1
bottom 259 1
bought 438 1
camera 1281 1
changing 182 1
chaos 139 1
clips 140 1
compelling 491 1
concert 223 1
constantly 424 1
contains 440 1
count 281 1
critique 52 1
disagree 203 1
disappointing 183 1
disc 139 1
dozen 145 1
editing 551 1
eighties 115 1
extreme 377 1
frenzy 34 1
head 1276 1
impression 364 1
ironic 174 1
latest 225 1
normal 496 1
noticed 296 1
pictures 501 1
regardless 151 1
response 148 1
rio 45 1
rush 163 1
rushed 111 1
sat 173 1
seconds 163 1
seventies 101 1
slam 34 1
slick 115 1
songs 1011 1
strictly 78 1
switching 30 1
terrible 422 1
theyll 97 1
tour 180 1
visually 307 1
wildly 76 1
allens 49 1
blythe 32 1
bob 278 1
choices 219 1
comingofage 29 1
days 1444 1
gently 53 1
guest 185 1
hits 300 1
imaginative 189 1
jewish 228 1
jonathan 183 1
judith 65 1
latter 358 1
lend 60 1
mature 245 1
mother 1718 1
neil 112 1
obnoxious 72 1
plenty 701 1
silverman 46 1
simon 225 1
simons 34 1
theyre 930 1
tone 525 1
weight 128 1
woody 140 1
aired 187 1
brother 1045 1
bug 55 1
camp 442 1
changes 440 1
five 683 1
hooked 216 1
juice 32 1
likes 483 1
parents 912 1
sounds 512 1
summer 437 1
teenager 235 1
vacation 151 1
apparent 240 1
awareness 62 1
begins 894 1
bringing 276 1
central 453 1
chamberlain 51 1
confronts 55 1
court 203 1
darkly 51 1
daughters 257 1
destructive 47 1
dimensions 32 1
dreams 503 1
flirting 28 1
forces 307 1
framework 34 1
gather 65 1
growing 361 1
hanging 166 1
heavy 391 1
holds 409 1
industry 337 1
inner 241 1
interested 712 1
interior 65 1
irony 153 1
key 408 1
kill 915 1
lawyer 201 1
looks 1605 1
nature 827 1
notion 105 1
ordered 97 1
past 1391 1
picking 111 1
picnic 41 1
readily 54 1
region 92 1
register 30 1
remains 536 1
resonance 35 1
reveals 248 1
revelation 148 1
runs 444 1
screenplay 593 1
stays 218 1
structured 46 1
supposed 604 1
survive 304 1
symbolism 146 1
tightly 70 1
touch 579 1
underground 169 1
usual 1029 1
wave 160 1
weather 66 1
white 1285 1
whites 67 1
wrapped 116 1
among 966 1
continued 122 1
hearts 196 1
joey 94 1
monica 70 1
obsessed 217 1
rachel 166 1
ross 85 1
ruined 112 1
search 369 1
season 940 1
six 357 1
spirit 589 1
thanks 605 1
till 228 1
understand 1604 1
characterizations 70 1
confess 85 1
continuity 95 1
festival 507 1
keith 124 1
motivations 81 1
prince 301 1
relief 234 1
rose 295 1
snow 131 1
storm 153 1
trapped 188 1
twists 552 1
wellwritten 101 1
actions 377 1
against 1505 1
awful 289 1
backdrop 158 1
battleship 46 1
behind 1182 1
boys 840 1
breaking 218 1
calls 280 1
choose 234 1
convey 156 1
coward 39 1
crazy 641 1
dead 1448 1
describe 281 1
destruction 145 1
draws 164 1
due 947 1
expertly 81 1
facial 182 1
foreground 30 1
hospital 408 1
instance 232 1
jump 221 1
kingdom 92 1
leo 106 1
max 297 1
photograph 53 1
positive 352 1
poster 106 1
projection 35 1
pushed 118 1
red 754 1
reminds 377 1
risk 147 1
split 123 1
sydow 47 1
text 125 1
tons 119 1
tuned 47 1
uncle 342 1
understatement 48 1
ups 134 1
uses 596 1
von 239 1
waves 105 1
werewolf 120 1
adjust 40 1
andrews 213 1
cinematographer 111 1
civilian 44 1
dialog 560 1
facing 126 1
famed 53 1
hands 650 1
loy 88 1
march 132 1
near 709 1
reallife 155 1
russell 227 1
struggling 172 1
veterans 71 1
wright 65 1
wwii 217 1
absorbing 88 1
adept 35 1
apocalyptic 36 1
australia 182 1
builds 167 1
charge 169 1
charged 90 1
charlie 464 1
chris 459 1
civilization 106 1
clouds 73 1
commit 121 1
concerning 137 1
conversations 107 1
corporate 92 1
crime 839 1
davids 51 1
dirt 54 1
doom 77 1
effect 655 1
groups 143 1
hail 30 1
handling 68 1
holding 195 1
horrors 157 1
killed 858 1
leader 302 1
meanwhile 276 1
men 2014 1
mention 660 1
monumental 41 1
overwhelming 119 1
painting 138 1
patterns 40 1
possible 841 1
rain 223 1
rainbow 84 1
revolving 47 1
ritual 46 1
sights 49 1
stone 291 1
stones 77 1
suffers 153 1
sydney 80 1
trial 176 1
tribe 70 1
truth 813 1
unpredictable 105 1
unusual 416 1
academy 378 1
apply 55 1
arthur 371 1
award 493 1
bach 49 1
basement 122 1
butler 109 1
century 609 1
champion 94 1
charming 599 1
clean 266 1
controlled 90 1
conversation 221 1
couldnt 940 1
craft 128 1
cut 747 1
deadly 178 1
deal 879 1
demonstrated 64 1
dudley 59 1
essentially 258 1
establish 75 1
extra 333 1
fonda 127 1
forced 537 1
friend 1544 1
gielgud 57 1
golden 374 1
graham 89 1
henry 411 1
horses 153 1
jackie 262 1
jill 48 1
lifetime 191 1
liza 30 1
marry 239 1
minnelli 40 1
moore 245 1
moores 32 1
newspaper 110 1
oscars 187 1
paid 194 1
person 1458 1
pond 37 1
post 251 1
prominently 30 1
public 565 1
purse 33 1
relationship 1247 1
restaurant 139 1
secondly 68 1
sentiment 58 1
spectacle 75 1
spent 380 1
spirits 96 1
stable 60 1
strings 80 1
ted 226 1
term 136 1
troubles 102 1
various 678 1
wonder 796 1
worked 597 1
accent 331 1
agreement 52 1
antisemitism 57 1
appeared 315 1
baseball 226 1
casting 513 1
choir 35 1
citizens 122 1
clue 141 1
credible 147 1
crossfire 65 1
danny 373 1
dates 63 1
dealt 178 1
dilemma 68 1
eastern 111 1
eddie 325 1
goodman 45 1
inevitable 155 1
jazz 148 1
jews 103 1
korea 59 1
larry 216 1
leads 826 1
league 200 1
loyal 130 1
mccarthy 34 1
meal 73 1
noel 43 1
parks 67 1
peggy 65 1
practice 97 1
says 1074 1
service 223 1
sing 278 1
singer 293 1
sings 193 1
society 850 1
theatre 298 1
therefore 347 1
thomas 372 1
united 275 1
usually 898 1
visited 82 1
washington 228 1
wonderful 2641 1
aided 66 1
atlantic 61 1
battling 52 1
billy 426 1
circus 97 1
considerably 72 1
dangerous 341 1
devotion 73 1
distance 115 1
engine 44 1
field 252 1
flashbacks 247 1
flew 50 1
fly 238 1
flying 341 1
franz 35 1
hundred 119 1
influenced 147 1
isolation 84 1
james 1272 1
learn 787 1
louis 323 1
miles 241 1
missing 503 1
nominated 305 1
north 285 1
obvious 756 1
ocean 131 1
paris 533 1
peril 28 1
plane 278 1
professional 339 1
realised 67 1
recreation 38 1
relative 119 1
reverse 45 1
roosevelt 60 1
sincerely 55 1
stewart 505 1
task 203 1
ten 758 1
threatens 84 1
trip 546 1
triumph 146 1
using 659 1
whilst 300 1
wilder 83 1
accident 357 1
amy 92 1
cry 471 1
cute 579 1
dies 289 1
johnson 195 1
middle 710 1
sob 28 1
sometime 95 1
surprising 406 1
suspects 149 1
ambiguous 103 1
borders 57 1
caring 161 1
cities 95 1
closed 108 1
communicate 85 1
condemn 29 1
conscious 54 1
crowded 48 1
customs 47 1
develops 176 1
discover 322 1
disturbed 110 1
doing 1292 1
etc 989 1
favourite 487 1
festivals 54 1
gaining 35 1
inhabited 27 1
istanbul 90 1
manners 63 1
million 295 1
opportunities 56 1
photographer 92 1
pleasure 420 1
presents 263 1
prevent 112 1
pull 338 1
relation 94 1
reveal 221 1
sacred 36 1
sharing 83 1
ships 105 1
spaces 42 1
tactics 56 1
temple 95 1
traces 32 1
trilogy 245 1
turkish 104 1
almighty 37 1
bam 67 1
chinese 357 1
don 294 1
dressed 238 1
emperor 94 1
genius 619 1
hey 293 1
jackass 91 1
rap 109 1
regret 205 1
roman 112 1
total 390 1
vito 39 1
viva 40 1
adult 549 1
alice 294 1
america 725 1
arranged 58 1
attractive 313 1
brady 83 1
buildup 33 1
chooses 84 1
deanna 68 1
delightful 407 1
determined 198 1
divorced 61 1
drunk 191 1
grey 151 1
intended 339 1
introduces 129 1
led 414 1
loves 528 1
marrying 56 1
milland 53 1
mistake 281 1
natural 575 1
older 749 1
overly 205 1
particularly 1114 1
paying 129 1
police 1109 1
precious 109 1
ray 463 1
realizing 101 1
seeking 186 1
sequel 525 1
ship 319 1
smart 428 1
surprise 790 1
switzerland 35 1
universal 261 1
until 1878 1
wedding 267 1
younger 603 1
youngster 34 1
youth 307 1
bomber 34 1
moment 1162 1
weeks 243 1
attributed 30 1
becoming 393 1
bergmans 60 1
causes 161 1
challenged 91 1
clothes 231 1
composer 105 1
convinced 169 1
dealing 329 1
decide 410 1
development 482 1
difficult 785 1
driven 240 1
external 40 1
fascinating 561 1
genre 1236 1
heroine 229 1
hesitation 31 1
imaginary 75 1
influence 263 1
initial 214 1
interpretation 208 1
interpreted 44 1
legendary 245 1
letting 144 1
literal 66 1
mad 461 1
madness 209 1
marvel 94 1
neighbors 112 1
nevertheless 326 1
paranoia 116 1
photography 493 1
polanski 83 1
portray 256 1
possessed 88 1
puts 475 1
rosemarys 41 1
secret 596 1
sinister 186 1
slowly 465 1
study 312 1
suffice 68 1
supernatural 166 1
surrounded 127 1
suspicious 81 1
talks 203 1
technically 164 1
tenant 67 1
terms 507 1
understood 203 1
uninteresting 37 1
wears 129 1
wild 453 1
building 394 1
cameraman 46 1
cassel 43 1
clever 640 1
climax 414 1
cruise 95 1
cruz 39 1
expressions 195 1
favour 59 1
gun 420 1
hitchcockian 28 1
jacques 67 1
nerves 45 1
penelope 49 1
phone 267 1
rightly 60 1
spectator 32 1
stupid 548 1
taut 70 1
tension 519 1
vince 45 1
wine 116 1
written 1352 1
affected 151 1
allowed 339 1
canyon 50 1
carried 179 1
cohesive 38 1
dangers 50 1
definite 167 1
gradually 165 1
grand 360 1
intriguing 355 1
lurking 38 1
message 891 1
ordinary 332 1
recurring 54 1
stranger 208 1
uncomfortable 121 1
adds 489 1
albert 287 1
allied 38 1
campy 129 1
charm 465 1
existence 248 1
faithful 225 1
irresistible 51 1
learns 288 1
marries 85 1
occupation 44 1
politicians 82 1
quaint 36 1
queen 318 1
remembers 73 1
romances 71 1
schneider 41 1
shines 214 1
surprisingly 590 1
throne 49 1
troops 88 1
victoria 200 1
absolutely 1289 1
admire 141 1
alien 325 1
animal 237 1
ass 185 1
blended 37 1
buried 105 1
buttons 56 1
childs 89 1
cole 153 1
confusion 165 1
creatures 211 1
deserves 710 1
designed 153 1
desperately 150 1
despise 28 1
devious 37 1
diesel 58 1
directors 848 1
dropping 54 1
endearing 174 1
errors 61 1
escaping 72 1
expensive 115 1
expressed 110 1
figure 668 1
flaws 409 1
fry 40 1
greed 102 1
griffith 80 1
grotesque 74 1
hardships 47 1
hell 825 1
hills 115 1
history 1521 1
humane 40 1
imitation 45 1
individuals 187 1
intentions 100 1
jaw 51 1
johns 68 1
judge 359 1
knack 41 1
lame 156 1
leadership 35 1
listening 193 1
lovehate 26 1
mitchell 137 1
onscreen 89 1
outrageously 35 1
philosophy 114 1
pitch 153 1
plainly 26 1
positively 73 1
priceless 118 1
radha 34 1
repeatedly 111 1
rightfully 44 1
sent 456 1
spine 65 1
strengths 100 1
subconscious 65 1
survivors 89 1
talents 252 1
twisted 253 1
values 469 1
villain 484 1
vin 41 1
werent 325 1
willing 335 1
writers 458 1
additional 95 1
amazed 191 1
anderson 208 1
appearances 189 1
aunt 174 1
ball 234 1
barely 281 1
bland 92 1
button 76 1
chilling 237 1
commentators 41 1
compared 506 1
covered 184 1
dancers 100 1
duke 106 1
eve 124 1
introducing 43 1
lucille 39 1
mason 54 1
mclaglen 72 1
mixing 74 1
musicals 204 1
opera 463 1
orchestra 81 1
perry 105 1
players 342 1
precode 62 1
ralph 191 1
relatively 226 1
rolling 148 1
sheridan 53 1
skin 177 1
sounding 59 1
splendid 167 1
standard 384 1
timing 213 1
trained 103 1
victor 248 1
wardrobe 59 1
angry 270 1
appalling 35 1
clarke 63 1
delivered 220 1
detract 90 1
duration 54 1
entertained 216 1
generated 67 1
generic 51 1
grin 39 1
hearted 81 1
humour 544 1
insignificant 35 1
lucy 163 1
mick 64 1
nervous 108 1
oneliners 127 1
posters 73 1
predictable 434 1
pressure 99 1
preview 97 1
received 328 1
tickets 46 1
tired 278 1
wider 87 1
worried 132 1
worry 127 1
cannes 63 1
chick 141 1
clichãd 77 1
exchange 103 1
gotta 127 1
hot 571 1
italian 596 1
observer 29 1
program 267 1
quiet 360 1
related 159 1
roommate 76 1
wanna 98 1
coach 150 1
cuba 105 1
debra 63 1
decision 264 1
dignity 125 1
elsewhere 107 1
fool 160 1
fortunate 88 1
gooding 57 1
mentally 143 1
respect 487 1
sam 424 1
students 367 1
sixties 105 1
advances 45 1
allowing 144 1
amazon 70 1
bill 699 1
blonde 178 1
blowing 92 1
boyfriends 29 1
btw 52 1
cards 94 1
chainsaw 77 1
classified 43 1
clearly 774 1
closely 172 1
current 324 1
dee 89 1
disturb 28 1
engaged 165 1
forum 32 1
forward 498 1
frequent 93 1
heartily 42 1
ill 884 1
immensely 147 1
lake 158 1
lewis 219 1
librarian 32 1
library 144 1
lol 105 1
loosely 93 1
media 303 1
member 322 1
occasion 95 1
populated 33 1
porno 41 1
rabbit 114 1
ran 219 1
recall 256 1
rejected 75 1
satellite 42 1
section 188 1
sexuality 189 1
shop 292 1
size 94 1
soft 211 1
someday 91 1
swim 97 1
teenagers 247 1
wander 31 1
wear 146 1
wonderland 70 1
woods 270 1
determine 41 1
guarantee 93 1
outcome 134 1
secrets 156 1
williams 340 1
affair 376 1
banks 48 1
believable 918 1
bored 268 1
decides 545 1
decorated 31 1
escape 624 1
evening 261 1
force 520 1
image 417 1
increasingly 146 1
karen 156 1
lies 373 1
officer 307 1
pattern 51 1
project 343 1
radical 55 1
rob 279 1
suburban 83 1
accepts 75 1
arriving 70 1
awards 281 1
bittersweet 89 1
blurred 35 1
cope 102 1
flowers 57 1
happier 36 1
hopes 207 1
inexplicably 29 1
joyous 41 1
pianist 47 1
poignant 252 1
russia 137 1
russian 365 1
shares 94 1
stylish 182 1
sweetheart 53 1
swept 67 1
tcm 77 1
troubled 200 1
unable 238 1
won 578 1
drags 70 1
scenario 139 1
advantage 180 1
affection 132 1
aint 141 1
ambition 82 1
amusement 76 1
army 455 1
ballroom 39 1
barry 212 1
beach 205 1
began 331 1
blend 155 1
camps 58 1
cheap 368 1
chef 34 1
class 785 1
cleaner 32 1
clive 60 1
comedian 154 1
composed 121 1
corny 193 1
cracking 70 1
dads 63 1
diane 125 1
dive 39 1
doors 128 1
downhill 29 1
driving 265 1
drunken 114 1
experiences 274 1
featured 202 1
felix 156 1
fred 232 1
gags 296 1
generate 32 1
goodnight 45 1
griffin 35 1
hates 108 1
holiday 135 1
holland 39 1
horse 326 1
howards 41 1
inane 27 1
incidentally 72 1
increase 50 1
island 537 1
jeffrey 106 1
joe 674 1
jones 388 1
judy 90 1
jumping 113 1
kellys 77 1
kenneth 88 1
les 101 1
leslie 184 1
likable 407 1
manager 191 1
massive 165 1
met 324 1
millions 117 1
miserable 63 1
mum 61 1
notably 131 1
occasionally 276 1
occupied 51 1
owner 314 1
owners 90 1
patience 84 1
poor 806 1
popularity 103 1
punch 148 1
rate 499 1
reduced 75 1
replace 76 1
replacement 45 1
rescue 209 1
resident 64 1
resulting 77 1
revealing 161 1
rice 44 1
riding 173 1
robbed 36 1
robinson 128 1
ruth 135 1
sammy 63 1
sang 66 1
setting 685 1
shane 33 1
shark 69 1
shouting 44 1
sidekick 102 1
sir 254 1
sitcoms 66 1
sounded 103 1
spike 130 1
staff 125 1
stole 136 1
suggested 105 1
sylvia 47 1
throws 161 1
titles 144 1
tragic 464 1
travel 263 1
tremendous 195 1
undeniable 37 1
unforgettable 246 1
university 114 1
wore 92 1
arts 312 1
beware 74 1
bloodshed 34 1
criticism 211 1
deliciously 79 1
dubbing 94 1
grave 119 1
gruesome 163 1
hang 121 1
horrendous 46 1
innocent 530 1
jet 67 1
limbs 29 1
loaded 78 1
magnificent 444 1
martial 290 1
users 58 1
whatsoever 99 1
worst 441 1
addict 69 1
arm 132 1
bleak 164 1
culture 569 1
drug 451 1
education 126 1
heroin 90 1
junkie 38 1
minimalist 38 1
pain 379 1
realities 80 1
ahead 392 1
bergman 140 1
greatly 211 1
harsh 223 1
individual 304 1
intentionally 73 1
liv 76 1
masterful 156 1
nowhere 244 1
problem 969 1
similarly 105 1
uneven 83 1
warn 73 1
americans 362 1
carefully 169 1
centuries 46 1
chow 59 1
connection 274 1
considerable 116 1
continue 355 1
derived 39 1
died 588 1
explore 142 1
hitting 97 1
hong 236 1
hustle 36 1
introduction 175 1
kong 268 1
kung 195 1
kungfu 76 1
learned 321 1
limits 138 1
liu 68 1
marvelously 59 1
miraculous 41 1
movements 124 1
pleasant 297 1
primarily 130 1
prowess 30 1
purists 31 1
recent 554 1
recognize 247 1
resume 35 1
stephen 299 1
wellmade 88 1
announces 29 1
crisis 155 1
physically 157 1
reactions 147 1
bring 878 1
note 733 1
utterly 280 1
dimwitted 26 1
laurel 106 1
lazy 83 1
mock 35 1
obviously 850 1
parody 191 1
sand 68 1
stan 128 1
stretch 106 1
supposedly 202 1
wins 201 1
african 191 1
censored 30 1
chased 61 1
elephant 82 1
flesh 166 1
lighten 39 1
local 854 1
warrior 79 1
warriors 67 1
whoever 121 1
anymore 314 1
asks 331 1
comfort 107 1
commitment 84 1
exceptional 246 1
food 318 1
heather 37 1
incapable 42 1
luke 218 1
promises 103 1
relate 357 1
smoke 99 1
soul 480 1
trite 55 1
wilson 204 1
accused 153 1
brutally 99 1
description 155 1
dying 314 1
painfully 96 1
pants 88 1
penalty 63 1
preparation 32 1
punishment 111 1
screenwriter 107 1
straightforward 121 1
victim 359 1
believing 111 1
cents 36 1
determination 83 1
hardship 34 1
joseph 237 1
mixed 299 1
religious 285 1
road 479 1
smith 450 1
taught 111 1
traveled 32 1
walking 293 1
department 203 1
favorites 310 1
ranks 132 1
support 454 1
tad 117 1
ally 37 1
anthony 285 1
avoiding 53 1
believes 262 1
boat 238 1
border 115 1
brennan 33 1
buys 60 1
canadian 195 1
cattle 66 1
charms 66 1
cheating 91 1
claim 181 1
claims 161 1
daniels 80 1
dawson 76 1
earlier 679 1
eat 205 1
fend 26 1
finally 1588 1
gambling 71 1
glorious 134 1
goings 34 1
gold 299 1
hides 64 1
highest 143 1
hooks 41 1
involves 233 1
jay 181 1
jeff 300 1
keeper 54 1
killing 533 1
locks 28 1
